,user_id,total_events,Baja_usuario,events_last_month,total_months,rate_events,age,gender,height,seniors_exercise_level,traits_language_code,os_name,device_type,main_goal_feelBetter,main_goal_loseWeight,main_goal_reducePain,main_goal_stayActive,nutritional_goal_improveNutrition,nutritional_goal_increaseMuscle,nutritional_goal_loseWeight,nutritional_goal_none
8458,QH01RqUiwBPPB7ZmqflzVzvHdit2,76,1,5.0,6,12.666666666666666,55.0,1,166.0,1.0,1,1,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8459,QH1IUGeCViRoSriWtdylhm4YZN13,150,0,149.0,1,150.0,63.0,0,183.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
8460,QH6xSDJZDZYX9OBA3pKiPdaKZLJ2,114,0,113.0,1,114.0,60.0,1,151.0,2.0,1,2,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8461,QHKsIF8dnXcv34D5XKEUbCUms202,104,1,103.0,1,104.0,76.0,1,170.0,3.0,1,2,2,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
8462,QHLod0vEbrO0uhBAgZapHmnc5Sh2,30,1,29.0,1,30.0,68.0,1,173.0,1.0,2,1,1,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
8463,QHSaDOHf6nTRsAwTDuhjIHtPJgq1,104,1,46.0,4,26.0,68.0,1,156.0,1.0,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8464,QHhEXcZNLmVQCbZDHghGTtwY6a73,97,1,96.0,1,97.0,59.0,1,157.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465,QHuE7DQALNQhU87zzuRJIpKtUvq1,155,0,154.0,1,155.0,68.0,0,172.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466,QHwmYujm9ENRZMZZ7sd6BMmVizH3,17,1,16.0,2,8.5,74.0,1,170.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467,QI66otdYd1T31HKNZeYwNKcV1Ms2,111,0,110.0,1,111.0,66.0,1,170.0,2.0,1,2,2,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
8468,QIDaZNFvzIcjHtSm1ou5mVNt94V2,112,1,111.0,1,112.0,55.0,1,167.0,2.0,1,2,2,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
8469,QIEUrDX1bGbwVYNbPdT8Mt9tsA73,134,0,54.0,7,19.142857142857142,64.0,1,162.0,1.0,1,1,1,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
8470,QILttaBdBAhtc687T2kyMv8nY5v2,171,0,170.0,1,171.0,60.0,1,155.0,2.0,1,1,1,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
8471,QIRGfVzOxQZLYdlrY6FBpB6w9Hk1,89,1,88.0,1,89.0,57.0,1,160.0,3.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8472,QJ4wq7PO7cY3sWfJSzz5qIf0zzi2,129,1,128.0,1,129.0,64.0,1,160.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473,QJHqWKlwlwUMhcA6AzNkGSyjdw73,67,1,5.0,2,33.5,62.0,1,165.0,2.0,2,2,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8474,QJVaLS6yKTRQw9svhQbpSRkr7322,98,1,97.0,1,98.0,62.0,1,153.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
8475,QJqv1EqL1rhCj0jGJS4K5G4fm902,51,1,50.0,1,51.0,71.0,1,170.0,2.0,2,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8476,QJxzb7mDqrdyIpupNK2640ZN50V2,136,1,135.0,1,136.0,64.0,1,159.0,1.0,1,2,2,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
8477,QKBdLwYe8Wa1Js72mCRReGOf5iH3,245,1,244.0,1,245.0,60.0,1,170.0,2.0,1,1,1,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
8478,QKFgtJNnn4dPwKytjacQarRlzvm2,39,1,38.0,1,39.0,69.0,1,155.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479,QKJROjedneMWlaO5FoHCClLZtP33,43,1,42.0,1,43.0,61.0,1,171.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480,QKMdXCXcxXhBuSIJUlgAdfVRGoc2,85,1,84.0,1,85.0,65.0,0,169.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481,QL7KN7WAgXgGFyDBWfH4AAszoin1,35,1,34.0,1,35.0,56.0,1,163.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482,QLDQEls0hsPl3Kw0s94buvuMtOE2,27,1,26.0,1,27.0,66.0,1,162.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483,QLU4EEdUfhO0sHKLA4V2AKnzRJu1,190,0,189.0,1,190.0,60.0,1,150.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8484,QLZ0nw2vtHSvuHaXTberDM5UKQk1,202,0,200.0,1,202.0,62.0,1,156.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8485,QLd9SabbBqdIhGKvpSTbWmk0eGF3,511,0,510.0,1,511.0,61.0,0,171.0,2.0,1,2,2,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
8486,QLhH3wDKaUUxHwdDxKEWhX7Z27p1,110,1,109.0,1,110.0,71.0,1,159.0,2.0,1,1,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8487,QLmtKGwDt2g4KjBKz2fWtAhSam63,39,1,38.0,1,39.0,70.0,1,168.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8488,QLv22LzlVVhscPXrXQwaNxJHkJg1,92,1,91.0,1,92.0,68.0,1,160.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8489,QLvlfII5yJcHkE7yix7EGysLzol2,88,1,87.0,1,88.0,50.0,0,173.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8490,QM2Q3B54yTdsoPpqjX2ktgVecz53,28,1,27.0,1,28.0,55.0,1,160.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8491,QM4VacVzvXfBgH0X1bQ1CXi3Xz83,38,1,37.0,1,38.0,65.0,1,160.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8492,QMBarbCEogNkr3J231amrf3NQff1,108,1,107.0,1,108.0,63.0,1,165.0,2.0,1,2,2,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
8493,QMKDRuSyX4PAZpnlXi31VNMZYbN2,26,1,25.0,1,26.0,62.0,1,163.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8494,QMQ4pc9J2ya4LFRWf17kf07mppN2,106,1,105.0,1,106.0,56.0,1,164.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8495,QMTEySCuE0XT032aoUlR5lbB26H2,85,0,15.0,5,17.0,73.0,1,171.0,3.0,1,1,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8496,QMW9n5IqEmYb3HCreOwx8WmMUMx1,30,1,29.0,1,30.0,63.0,1,151.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8497,QMrajBLrP5h7FFmxfR9m0zRhDPv2,144,0,143.0,1,144.0,61.0,1,168.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
8498,QN95RAwCUFeubOYqNBZ3BoBWksC3,160,0,159.0,1,160.0,63.0,1,201.0,2.0,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8499,QNjOkq2eGXVjD7or9nG6LrXTtm43,24,1,23.0,1,24.0,59.0,1,167.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8500,QO0qPY60AXVzZroavNlk4Q1gECx2,131,0,51.0,6,21.83333333333333,63.0,1,160.0,1.0,1,1,1,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8501,QOCLx4gFkvV8DccGD8UL6qLCfc92,53,1,52.0,1,53.0,51.0,1,165.0,2.0,1,2,2,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
8502,QODC04tJ2YZDmubCVc5u4a2Ch823,30,1,29.0,1,30.0,56.0,1,157.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8503,QOHWMSmpohVliZFOzXmzXaflcs12,191,0,190.0,1,191.0,61.0,1,157.0,2.0,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8504,QOciH3Hrd9eWpJP5WEo12dA3Q1U2,227,0,226.0,1,227.0,69.0,0,178.0,3.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8505,QOkzdwJe3VMut1OPts3pQO3WsY12,123,1,122.0,1,123.0,63.0,1,159.0,2.0,1,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8506,QOm7HaXUBphBUf6r0zR8M8MweAv1,109,1,108.0,1,109.0,69.0,1,161.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8507,QOznNyIuUxgEoA2VJVDOnhmMsqj1,37,1,36.0,1,37.0,72.0,1,157.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8508,QP8U46F7vnRSCw7BN87LilnueXY2,118,0,14.0,2,59.0,69.0,1,156.0,2.0,1,1,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8509,QP9QqvVGuPU5Ufqkc5xSjw3a5mO2,32,1,31.0,1,32.0,59.0,1,165.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8510,QPb258LqyxYDeqsZODLtk2080Zk2,128,1,127.0,1,128.0,60.0,1,150.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8511,QQHr9OA3P9W6gQqtxI5iuV6Iam93,49,1,48.0,1,49.0,62.0,1,157.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8512,QQJpLWAXDmaKl5b9i2LBtevM1Qv2,63,1,62.0,1,63.0,60.0,1,155.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8513,QQM0PTNQlobsz8qtNDtfRhExnqK2,58,1,57.0,1,58.0,62.0,1,162.0,2.0,1,3,2,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
8514,QQOLjjRxe0RNVESLFOzOjXGYK0I3,101,1,100.0,1,101.0,61.0,1,170.0,3.0,2,2,2,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
8515,QQcSvGGEwxTwK5jp21xwz9jM0Ta2,50,1,49.0,1,50.0,64.0,1,153.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
8516,QQjCaifThbQ8b2vbFkGhsJcAJdv1,63,1,62.0,1,63.0,65.0,1,166.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8517,QQmEBo7vD7VOSOmCuciKXrph2kg2,34,1,33.0,1,34.0,62.0,1,170.0,1.0,1,1,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
8518,QRU0VCGf6CRrXxKnJmMEcegWzL72,143,0,140.0,3,47.66666666666666,76.0,0,170.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8519,QRZw1dFe5UPVv6tenMTOUmU1ofL2,51,1,50.0,1,51.0,68.0,1,165.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8520,QRhYyifhc9d446T3VS1LHYeMmP52,29,1,28.0,1,29.0,61.0,1,158.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8521,QRwbh4eMLgZ8VjXakYpzdqzxLDC2,35,1,34.0,1,35.0,72.0,1,158.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8522,QSAG7JiFOOS5zCJn9gbZwNXct1o1,25,1,24.0,1,25.0,55.0,1,160.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8523,QSDg1ZYIwRNPQWhlQ6IwDAwc21E3,53,1,52.0,1,53.0,51.0,1,164.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8524,QSDj8RSrL6TNx25KvyJ7qPTLH3x1,61,1,60.0,1,61.0,55.0,1,162.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8525,QSR6OwXaCAQ129jUVkxLOGFR4gO2,223,0,222.0,1,223.0,65.0,1,154.0,2.0,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8526,QSsLgAxpoSWdci3jmTNG4HViaX32,128,1,127.0,1,128.0,63.0,1,162.0,2.0,1,1,1,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
8527,QSskB2jfVYeFOM3jfK8egu62ai52,397,1,396.0,1,397.0,54.0,0,198.0,2.0,1,2,2,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
8528,QT7T4Fyf5AgLzYAzkJ8lJGcnARC2,35,1,34.0,1,35.0,60.0,1,162.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8529,QTHYA5ecwBhbbEzRloEkbe2gi7G3,29,1,28.0,1,29.0,51.0,1,163.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8530,QTQ364aGfvSh07aLOjbMEBntLL72,22,1,21.0,1,22.0,55.0,1,165.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8531,QTaEBWKUijV6PJ8WTdQ23V4FYiu1,104,0,103.0,1,104.0,70.0,1,159.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8532,QTaUwQU489TC5AVxrimID26gb0D3,128,1,127.0,1,128.0,62.0,1,154.0,2.0,2,1,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8533,QTelSmqhuraeizuWKcLgSEv6CKh2,52,1,51.0,1,52.0,63.0,1,169.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8534,QTkpW0BMKEOZdDzTfPcdwYfHs1K3,108,1,107.0,1,108.0,65.0,1,160.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8535,QTpn5kpYAJRSoT0G03k8nIazJ3z2,39,1,7.0,4,9.75,61.0,1,159.0,1.0,1,1,1,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
8536,QTzUvokeE1Wrn35zQyw3NEPA4lx2,130,1,129.0,1,130.0,55.0,1,169.0,3.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8537,QUZdmRF3q7cOpMOfXV468FrdZZk2,37,1,36.0,1,37.0,66.0,1,155.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8538,QV2L4bF9wjZlcLXxwKCxHWaHVcB3,220,1,219.0,1,220.0,66.0,1,165.0,1.0,1,2,2,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
8539,QV4LbC9xFUhTRrq1Gp8DUTAtjJ93,26,1,25.0,1,26.0,64.0,1,168.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8540,QVCvlZSSh5e6s1xK7DBZZfAVlU12,617,0,4.0,3,205.66666666666663,62.0,1,168.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
8541,QVw81VeX3QbOPpWBKPf2aN42SgV2,108,1,107.0,1,108.0,65.0,1,161.0,2.0,1,1,1,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8542,QWHp4zOhldehPk2weaScUE0kiaK2,75,1,74.0,1,75.0,60.0,1,167.0,2.0,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8543,QWL6RasvN8gpVaOAmLwNC1SdmSr2,33,1,32.0,1,33.0,60.0,1,166.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8544,QWqDxyh2M9WXgl9DXdtujA0IYt53,18,1,17.0,1,18.0,61.0,0,171.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8545,QWyTLvHaHGZmIStPHs72kYaDVqI3,82,1,81.0,1,82.0,60.0,0,172.0,2.0,1,2,2,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8546,QX0RWjBTkdNSmOR1nqY4DTGc0ep1,139,1,138.0,1,139.0,73.0,1,154.0,1.0,2,2,2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
8547,QX1gTe3bSWOG4tb3TAh4Ia3gYA22,128,1,127.0,1,128.0,60.0,1,186.0,2.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8548,QXewjnwUycVfc33JbVkhWMWdLur1,44,1,43.0,1,44.0,60.0,1,166.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8549,QXkTjMZr0BgIJdsTMcjUV0vGIhV2,59,1,57.0,1,59.0,62.0,0,178.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
8550,QY3wlIX4CYfgo19mt26G217gmKJ3,137,1,136.0,1,137.0,66.0,1,152.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8551,QY9n8K7nM2eQrLP225qSYwcOBlL2,138,1,137.0,1,138.0,45.0,1,155.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8552,QYAyUtzxjpUdbUrC5dNx6HVe7Yl1,37,1,36.0,1,37.0,56.0,1,172.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8553,QYEnSD0JoJZdgUrqkSEG7w6TAzw2,110,1,109.0,1,110.0,65.0,1,163.0,1.0,1,1,1,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
8554,QYT7WrIDJZOm2ZCPRyFuvXSf8V13,138,1,137.0,1,138.0,53.0,1,174.0,2.0,1,1,1,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
8555,QYUQ24oS71Rd9goRsXLyjxXDfOz1,73,1,72.0,1,73.0,54.0,1,176.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8556,QYWSy7T1XpWFmTRzVXw9U0Jm8jk2,12,0,11.0,1,12.0,60.0,0,170.0,3.0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8557,QYrbB7EGHPSxEaCrTHB2mx9l4w23,64,1,63.0,1,64.0,59.0,1,163.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8558,QYsheXuDUUSkE6bZK1xFzgdb9HZ2,87,1,86.0,1,87.0,65.0,1,170.0,2.0,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8559,QZ6hP5d521hm5m0SxQWW8KguFYu2,178,0,177.0,1,178.0,69.0,1,153.0,2.0,1,3,2,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8560,QZLpbGg5shfiflB90MdRAxSJvVi2,154,1,153.0,1,154.0,66.0,1,162.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8561,QaCW9ioHbWhze89HKPfpZDYMFJG2,102,1,101.0,1,102.0,61.0,1,162.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8562,QaDmrVwsNyOGlsPk7oeV2dbAX2A2,47,1,46.0,1,47.0,72.0,1,158.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8563,QaNcQ3HELCXrISxOoK9f3Dz77nT2,133,1,132.0,1,133.0,66.0,1,170.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8564,QaOlyPPAofc9MDNEmgHpjSuVgAW2,178,1,177.0,1,178.0,67.0,1,178.0,1.0,2,1,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
8565,QadvECiGeLTJUcF24DAyb4nIbCc2,104,1,103.0,1,104.0,61.0,1,168.0,2.0,1,2,2,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
8566,QafNY4ICcme4TuYBTIXdIR5PMTg1,25,1,24.0,1,25.0,61.0,1,157.0,3.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8567,QaqK4t4ElPZIo703DGy1zMDYdDF2,46,1,45.0,1,46.0,67.0,0,170.0,2.0,2,1,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
8568,QbNjNgOoYogqj6S47CLjrVzhnRs2,54,1,53.0,1,54.0,61.0,1,169.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8569,QbZKj6Y7koSkjhpXPfbt5uvPX9p1,23,1,22.0,1,23.0,58.0,1,162.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8570,QbxxEjZlNQhaO3ynN6tedLrGSCb2,69,1,68.0,1,69.0,61.0,0,171.0,1.0,1,1,1,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
8571,QcPIL8ffp0bU5JUURdMawrZlsYi2,203,0,202.0,1,203.0,67.0,1,161.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8572,QcRK96BMT9QUtW66PtWBQTZ2UXf2,132,1,131.0,1,132.0,62.0,1,166.0,1.0,2,2,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8573,Qcl2vSrxUJawklVpKbZZvcZ5uy12,40,1,39.0,1,40.0,61.0,1,177.0,2.0,1,2,2,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8574,QcnAEwp7GLRuA4u5AZD8aj09Kg62,138,1,137.0,1,138.0,49.0,0,175.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8575,QcnwBHbLFsY87XDwV9GMb58zg3A3,183,1,182.0,1,183.0,60.0,1,165.0,1.0,1,2,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8576,Qcq6zHEuQwaOwJd4BadoHgwRW312,27,1,26.0,1,27.0,63.0,1,160.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8577,Qcv8dINZwwhvDYt7B6PHoBNTZLz1,31,1,30.0,1,31.0,60.0,0,175.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8578,QcweInFWkHVXaKWKTlUmx07jmJk1,34,1,33.0,1,34.0,66.0,1,171.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8579,QdAUHBoQQROn5rtCr1ErtWqXZ7x2,47,1,4.0,2,23.5,65.0,0,180.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8580,QdemPMuyFEb9L2X727pAKLoqbKx2,182,1,181.0,1,182.0,64.0,1,154.0,1.0,2,1,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8581,QdqW0BGn8YO9siScdcipZKNrJvC3,114,0,113.0,1,114.0,65.0,1,150.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8582,Qe4AUWRcBWWTrSzjtCGL3tHCwLl2,49,1,48.0,1,49.0,59.0,1,163.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8583,QeL8LHGpzpTnRh6LwDin7mVxajt2,443,1,442.0,1,443.0,60.0,0,182.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8584,QePmAjAz7VWsdP9cOm1d3QHPxED2,104,1,103.0,1,104.0,66.0,1,150.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8585,QeQCRE5SP0gONhRzJ6CThl7Fs3m1,31,1,30.0,1,31.0,59.0,0,169.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8586,QeYiHa5JhgR8JrCVCk4DZ9CZFHl2,72,1,71.0,1,72.0,64.0,1,165.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8587,Qf3XHBl36FgnamVj20sojtY8MvB2,292,0,47.0,2,146.0,66.0,1,164.0,2.0,1,1,1,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
8588,Qf5bia61LsPWKgcTw7DDL0mCvXz2,115,1,114.0,1,115.0,62.0,1,161.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8589,QfW6UtjKWMgz63fmgo7geoO441Y2,80,1,79.0,1,80.0,60.0,1,169.0,2.0,2,2,2,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
8590,QfaCmfGjmEXW2TeR6ThZtIHN0me2,97,1,96.0,1,97.0,60.0,1,160.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8591,QfbKB0wItSXJClr8S9WWUrSy2s03,35,1,34.0,1,35.0,60.0,0,170.0,3.0,2,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8592,QfbOvnhDxXbH1SyfgkPWXGdMkkH2,3,1,2.0,1,3.0,60.0,0,170.0,3.0,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8593,Qfu5UlIriJf19buDq1fsUpVNnHA3,1698,0,1128.0,2,849.0,66.0,1,159.0,2.0,1,3,2,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
8594,Qg4AFzGpzoS6aAT5Ep1lqqa8dPR2,91,0,36.0,7,13.0,71.0,1,163.0,2.0,1,1,1,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
8595,QghRWl8jsURPFJumHqorju2Su7x1,86,1,85.0,1,86.0,61.0,1,167.0,2.0,1,1,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
8596,QgiTUvtVGbP01R6fMUn3wpG2xsr2,136,1,53.0,4,34.0,63.0,0,169.0,1.0,1,1,1,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
8597,QguTLgKkMYRy2VMchptJzVDjk612,116,1,115.0,1,116.0,69.0,1,170.0,2.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8598,QgzVIRI1BsVX5pXBQ6fgSlxMYHj2,37,1,36.0,1,37.0,68.0,1,168.0,3.0,1,1,1,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
8599,Qh1CZe9Q4aQdjw1TWcnr6a19J5w1,219,0,216.0,1,219.0,66.0,1,158.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
8600,Qh75kUuG9NbnCAOWLXkQYO3U7ZU2,24,1,23.0,1,24.0,65.0,1,164.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
